__source_file,agent0,agent1,deck0_name,deck1_name,end_reason,game_id,p0_approx_mana_spent,p0_battlefield_creatures,p0_creature_casts,p0_land_plays,p0_library_size,p0_life,p0_main_phase_actions,p0_main_phase_passes,p1_approx_mana_spent,p1_battlefield_creatures,p1_creature_casts,p1_land_plays,p1_library_size,p1_life,p1_main_phase_actions,p1_main_phase_passes,winner
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,371,,6,,,19,9,,,,5,,,16,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,372,,6,,,20,18,,,,2,,,17,-9,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,373,,5,,,18,-15,,,,5,,,14,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,374,,7,,,18,-14,,,,5,,,14,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,375,,5,,,19,-16,,,,7,,,15,2,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,376,,4,,,19,-4,,,,4,,,15,11,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,377,,7,,,18,2,,,,4,,,15,-2,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,378,,4,,,19,-4,,,,6,,,15,7,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,379,,6,,,19,-8,,,,6,,,15,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,380,,4,,,19,-13,,,,7,,,15,11,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,381,,4,,,19,-1,,,,5,,,15,14,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,382,,5,,,18,-13,,,,5,,,14,3,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,383,,6,,,19,-16,,,,6,,,15,10,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,384,,5,,,20,18,,,,4,,,17,-2,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,385,,6,,,19,-4,,,,5,,,15,2,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,386,,8,,,18,-9,,,,5,,,14,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,387,,4,,,18,2,,,,4,,,15,-7,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,388,,4,,,20,18,,,,6,,,17,-3,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,389,,5,,,18,2,,,,5,,,15,-5,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,390,,4,,,19,-4,,,,5,,,15,9,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,391,,6,,,18,6,,,,5,,,15,-3,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,392,,4,,,19,-4,,,,5,,,15,11,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,393,,4,,,19,-7,,,,6,,,15,9,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,394,,4,,,21,20,,,,0,,,18,-2,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,395,,4,,,18,2,,,,3,,,15,-5,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,396,,3,,,19,-7,,,,5,,,15,17,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,397,,6,,,20,20,,,,4,,,17,-7,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,398,,5,,,19,-16,,,,7,,,15,10,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,399,,5,,,18,8,,,,4,,,15,-3,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,400,,4,,,19,-13,,,,6,,,15,11,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,401,,5,,,19,-10,,,,7,,,15,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,402,,5,,,19,-16,,,,6,,,15,3,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,403,,3,,,18,-10,,,,5,,,14,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,404,,4,,,18,-15,,,,5,,,14,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,405,,5,,,19,8,,,,4,,,16,-1,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,406,,7,,,19,11,,,,3,,,16,-5,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,407,,3,,,19,-4,,,,6,,,15,14,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,408,,4,,,19,8,,,,5,,,16,-4,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,409,,6,,,18,-14,,,,5,,,14,8,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,410,,6,,,20,20,,,,3,,,17,-4,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,411,,7,,,19,8,,,,4,,,16,-2,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,412,,6,,,19,-4,,,,7,,,15,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,413,,6,,,19,11,,,,4,,,16,-4,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,414,,5,,,19,-4,,,,5,,,15,17,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,415,,3,,,19,-1,,,,6,,,15,12,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,416,,5,,,19,17,,,,1,,,16,-2,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,417,,5,,,20,20,,,,2,,,17,-4,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,418,,6,,,19,-7,,,,7,,,15,2,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,419,,5,,,19,-13,,,,6,,,15,10,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,420,,6,,,20,20,,,,2,,,17,-9,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,421,,3,,,19,-4,,,,5,,,15,14,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,422,,5,,,19,7,,,,5,,,16,-1,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,423,,7,,,19,8,,,,4,,,16,-3,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,424,,4,,,20,20,,,,5,,,17,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,425,,5,,,19,-18,,,,7,,,15,6,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,426,,5,,,19,-6,,,,6,,,15,6,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,427,,7,,,19,10,,,,4,,,16,-2,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,428,,3,,,19,-10,,,,6,,,15,9,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,429,,4,,,20,20,,,,5,,,17,-5,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,430,,3,,,19,-4,,,,4,,,15,7,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,431,,5,,,18,-1,,,,4,,,14,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,432,,3,,,19,-4,,,,5,,,15,15,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,433,,5,,,18,-6,,,,5,,,14,11,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,434,,5,,,18,8,,,,3,,,15,-3,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,435,,7,,,19,8,,,,4,,,16,-7,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,436,,4,,,19,-10,,,,6,,,15,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,437,,2,,,19,-4,,,,6,,,15,18,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,438,,7,,,18,-7,,,,3,,,14,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,439,,7,,,18,5,,,,4,,,15,-7,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,440,,6,,,19,8,,,,4,,,16,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,441,,6,,,19,-10,,,,6,,,15,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,442,,6,,,19,11,,,,3,,,16,-4,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,443,,4,,,18,2,,,,4,,,15,-3,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,444,,4,,,19,6,,,,5,,,16,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,445,,4,,,19,-4,,,,5,,,15,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,446,,6,,,19,-7,,,,6,,,15,10,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,447,,6,,,20,20,,,,7,,,17,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,448,,5,,,17,4,,,,4,,,14,-3,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,449,,3,,,19,-16,,,,6,,,15,6,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,450,,7,,,18,-2,,,,3,,,14,3,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,451,,4,,,19,-10,,,,5,,,15,6,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,452,,8,,,18,2,,,,4,,,15,-1,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,453,,6,,,19,14,,,,3,,,16,-11,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,454,,4,,,19,-4,,,,6,,,15,14,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,455,,5,,,19,1,,,,6,,,16,-4,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,456,,3,,,19,-4,,,,5,,,15,17,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,457,,6,,,18,-1,,,,3,,,14,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,458,,5,,,19,-10,,,,6,,,15,2,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,459,,5,,,18,-8,,,,4,,,14,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,460,,5,,,18,8,,,,4,,,15,-3,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,461,,6,,,19,-4,,,,6,,,15,8,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,462,,4,,,20,18,,,,4,,,17,-2,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,463,,6,,,19,-4,,,,4,,,15,3,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,464,,5,,,19,7,,,,4,,,16,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,465,,5,,,18,-7,,,,3,,,14,20,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,466,,4,,,19,-1,,,,6,,,15,17,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,467,,5,,,20,20,,,,3,,,17,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,468,,6,,,19,-7,,,,7,,,15,7,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,469,,5,,,19,0,,,,5,,,15,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,470,,4,,,20,20,,,,5,,,17,-3,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,471,,4,,,18,-7,,,,3,,,14,7,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,472,,4,,,19,-7,,,,6,,,15,8,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,473,,3,,,19,-10,,,,6,,,15,16,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,474,,4,,,19,-1,,,,4,,,15,15,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,475,,5,,,18,-8,,,,5,,,14,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,476,,3,,,18,-15,,,,5,,,14,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,477,,6,,,19,-1,,,,7,,,15,12,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,478,,4,,,19,-4,,,,7,,,15,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,479,,4,,,19,-4,,,,6,,,15,8,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,480,,7,,,19,4,,,,5,,,16,-6,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,481,,4,,,19,-4,,,,4,,,15,9,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,482,,6,,,17,7,,,,3,,,14,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,483,,4,,,19,8,,,,4,,,16,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,484,,7,,,18,-2,,,,4,,,14,6,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,485,,4,,,20,18,,,,4,,,17,-3,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,486,,5,,,19,-10,,,,6,,,15,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,487,,6,,,19,-7,,,,6,,,15,8,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,488,,4,,,19,-4,,,,4,,,15,4,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,489,,5,,,18,8,,,,3,,,15,-5,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,490,,5,,,18,2,,,,4,,,15,-1,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,491,,6,,,18,2,,,,5,,,15,-6,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,492,,5,,,18,2,,,,5,,,15,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,493,,7,,,19,10,,,,3,,,16,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,494,,5,,,18,8,,,,2,,,15,-2,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,495,,6,,,19,11,,,,4,,,16,-6,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,496,,4,,,19,-16,,,,7,,,15,14,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,497,,4,,,18,-10,,,,5,,,14,12,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,498,,6,,,19,-1,,,,5,,,15,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,499,,4,,,18,-6,,,,5,,,14,8,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,500,,4,,,19,-4,,,,6,,,15,12,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,501,,4,,,18,-8,,,,6,,,14,13,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,502,,5,,,19,-4,,,,7,,,15,15,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,503,,4,,,19,-1,,,,6,,,15,12,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,504,,3,,,18,8,,,,3,,,15,-4,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,505,,4,,,18,-6,,,,4,,,14,6,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,506,,6,,,19,-1,,,,5,,,15,8,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,507,,4,,,19,-7,,,,5,,,15,17,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,508,,6,,,19,-4,,,,5,,,15,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,509,,6,,,18,-11,,,,6,,,14,1,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,510,,4,,,18,-11,,,,5,,,14,12,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,511,,6,,,18,-10,,,,5,,,14,1,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,512,,6,,,19,-4,,,,5,,,15,8,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,513,,4,,,19,-4,,,,4,,,15,14,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,514,,5,,,19,8,,,,4,,,16,-2,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,515,,7,,,19,7,,,,4,,,16,-4,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,516,,5,,,18,2,,,,4,,,15,-6,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,517,,4,,,21,20,,,,1,,,18,-1,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,518,,6,,,21,20,,,,0,,,18,-1,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,519,,6,,,18,2,,,,4,,,15,-4,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,520,,4,,,18,-11,,,,5,,,14,8,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,521,,4,,,19,-4,,,,5,,,15,6,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,522,,4,,,21,20,,,,1,,,18,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,523,,5,,,19,-4,,,,5,,,15,9,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,524,,5,,,18,-14,,,,6,,,14,3,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,525,,5,,,19,14,,,,2,,,16,-3,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,526,,5,,,17,1,,,,4,,,14,-1,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,527,,6,,,19,-1,,,,5,,,15,10,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,528,,4,,,20,20,,,,5,,,17,-1,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,529,,4,,,19,-10,,,,7,,,15,5,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,530,,7,,,19,14,,,,2,,,16,-1,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,531,,7,,,19,1,,,,6,,,16,-6,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,532,,4,,,20,20,,,,4,,,17,-1,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,533,,4,,,18,-11,,,,4,,,14,6,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,534,,4,,,18,2,,,,5,,,15,0,,,0
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,535,,4,,,19,-4,,,,5,,,15,6,,,1
20251127_033459_random_vs_heuristic.csv,RandomAgent,HeuristicAgent,mono_red_creatures,mono_green_creatures,life,536,,7,,,17,-7,,,,4,,,13,11,,,1
